Species,DCA1,DCA2,Dataset
DicAru,-1.448733606637537,0.6324237292220143,All Combined
DicPus,-0.6576890126603198,1.4222421443769346,All Combined
DipMel,-1.9569919818420642,1.8495318970590335,All Combined
DisEle,-1.097807915001334,-1.122875346687079,All Combined
DolSpe,0.22291925150603165,2.0738344224656466,All Combined
EntCon,0.9434629042197678,-0.40800194175535953,All Combined
GibGib,-1.268727291826809,-1.0133944264227341,All Combined
HelCup,-0.3737930440072699,2.0960295775191105,All Combined
HelDam,-0.9183490614417645,0.4795786745010482,All Combined
HypCor,-0.7537074538630846,-0.1669585188647611,All Combined
HypHer,-0.06464603382106138,-1.1189743025178245,All Combined
HypPyg,-0.00677929261278909,1.2961256627555828,All Combined
HypSan,0.06758991039305673,0.5282953369599248,All Combined
CheErr,-1.2894087905931546,0.8707983090780647,All Combined
LarCor,-0.05631911072593976,-0.8237525062383039,All Combined
LasTri,-1.9257583832414948,1.6424246491698735,All Combined
LatHum,-0.9193157793044257,-3.277229985165485,All Combined
LinHor,-1.5253259944241493,-0.7238505393962146,All Combined
ManAca,-0.26638298618177536,-0.5807253872808006,All Combined
MarRad,4.594434237040381,0.234696536934897,All Combined
MerTri,-0.675148578528259,2.101314878833985,All Combined
MetMen,4.11013822989061,0.98356333025664755,All Combined
MetPro,1.3170140704423938,1.9218634126273062,All Combined
MicHer,1.4260428568797903,2.6293054830270504,All Combined
MicPus,0.9099608802290038,-1.2288046638042593,All Combined
MicVir,-0.9505002889731101,1.4598276300257416,All Combined
MisVat,-0.19900385124800712,1.3804631946867851,All Combined
NusNas,0.5391067753865695,-3.2082567584660344,All Combined
ObsObs,-0.7208203523919479,0.04460355676589489,All Combined
OxyRam,-1.381661645460246,2.193949791267415,All Combined
PaiPal,0.8543863641149934,-1.1799565497568385,All Combined
PhiAlb,-0.6210000920081972,1.8578067698911145,All Combined
PhiAur,0.32285310213017104,1.3195541403901832,All Combined
PhiCol,-0.3477471627909919,-2.3268479766828305,All Combined
PhyImp,-0.19857837516818044,-0.9054383997541697,All Combined
PhySis,-2.4906654236408814,0.9154497198898546,All Combined
PisMir,-0.08693661016232579,1.3638131648660905,All Combined
PlaTin,-1.8893656642660488,-1.7652576601341008,All Combined
PorPyg,-0.10826395630013874,0.45649247380868285,All Combined
SimSim,-2.4906654236408814,0.9154497198898546,All Combined
SinHam,1.0566295490478206,2.427069317041886,All Combined
TetExt,-0.18555260489998027,-0.2893679313371068,All Combined
TetMon,4.090892521348229,1.8717200916240202,All Combined
TetNig,0.09117137332033087,-1.1159048264519278,All Combined
TetObt,-1.0035303330297656,2.0608460496283203,All Combined
TetPin,0.39251402022246284,0.8988247449335414,All Combined
TheBoe,-1.5324601518660108,-2.8704844779631635,All Combined
TheHem,-1.682445105899009,1.94892338421434,All Combined
TheVar,-1.8519971285579224,1.720678065334004,All Combined
TibMar,-1.517664627542072,2.5402188038968845,All Combined
TibObl,0.7443064440480003,2.2269420808598523,All Combined
TisVag,-0.28463437815570436,-1.33815430567484,All Combined
TreCri,-0.018467825786769643,-0.5253625387047435,All Combined
TriCit,-1.3948470294562405,-3.0326230466967212,All Combined
AraQua,-0.48957518121267835,0.3062773830595691,All Combined
CluLut,4.594434237040381,0.234696536934897,All Combined
CluPhr,-0.7918432841290943,2.1620144070315885,All Combined
CluSta,-1.2701464901559343,-3.4823779254223113,All Combined
EnoOva,0.6299926738293729,1.0565934584566423,All Combined
EntFla,-1.1209391496783905,-0.7464956031626158,All Combined
EriDen,-1.34587222665059,-2.41974898164941,All Combined
EvaFal,-2.061987116725447,1.9783849361576133,All Combined
HelFla,-1.2894087905931546,0.8707983090780647,All Combined
LinTri,1.3150602084086553,1.6614413330619917,All Combined
NerRad,-0.906404598811595,3.5453473468977044,All Combined
SynGlo,-1.6041654886763683,1.9940226529458513,All Combined
TheGem,-0.6294770610159708,3.7309365216393293,All Combined
AgrBru,1.0345249195021158,1.3552772869312806,All Combined
AgyAff,-1.8529414073031967,1.4719991132829935,All Combined
AttPub,-1.248613495732759,0.06287280818225005,All Combined
BatApp,-0.5311110374867217,-3.048080170541999,All Combined
CalCla,-1.682445105899009,1.94892338421434,All Combined
CicCic,1.1202561568281308,-2.6711613216988925,All Combined
CluDiv,-0.990394950381321,-0.6466522799411991,All Combined
CluSus,-1.2189763744245696,-1.0202040078765267,All Combined
CluSut,1.2359012615496108,1.4324124766760535,All Combined
DicNig,-0.8298156335791192,-2.134389402199107,All Combined
GonRuf,4.594434237040381,0.234696536934897,All Combined
HahPus,-1.4567445013588642,1.959599867503624,All Combined
HarLep,0.06794830316788325,0.4405687440955439,All Combined
HypBit,-1.2701464901559343,-3.4823779254223113,All Combined
OzyAto,-0.03162060724653004,0.017498983429617976,All Combined
OzySca,0.6299926738293729,1.0565934584566423,All Combined
PelPar,-1.0947309838970805,-3.379800420989195,All Combined
SinCor,-1.3130804178675917,0.8489317833155732,All Combined
TarSet,1.4810015239230723,3.175657034277052,All Combined
TriTho,-1.0391752443905626,-1.8308373099542763,All Combined
WalCus,-0.03162060724653004,0.017498983429617976,All Combined
WalObt,2.089534845748755,1.1928237141068454,All Combined
XysErr,-0.8298156335791192,-2.134389402199107,All Combined
ZelPet,-0.9113264428766938,2.667220769939509,All Combined
